player_id,fifa_version,overall,potential,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,attacker_position,midfielder_position,defender_position,improvement_1_year,improvement_2_years,improvement_3_years,big_potential
210029,19.0,66,71,24,184,75,1,3,2,76.0,34.0,59.0,60.0,63.0,69.0,70,27,53,59,28,60,63,55,55,60,75,77,64,53,65,37,71,71,70,40,62,57,53,53,39,56.0,64,68,71,1,1,1,8,25,-22,0
210029,20.0,66,70,25,184,75,1,3,2,76.0,34.0,59.0,62.0,63.0,68.0,66,27,53,59,28,62,63,55,55,61,75,77,64,54,65,37,71,70,70,40,62,57,60,53,39,58.0,64,68,70,1,0,1,17,-30,11,0
210031,18.0,75,75,29,185,79,1,3,3,61.0,74.0,54.0,68.0,32.0,73.0,44,79,82,68,75,68,40,40,46,72,61,61,58,72,56,78,69,69,76,60,72,24,77,53,67,70.0,26,29,26,1,0,0,-42,-61,-72,0
210042,17.0,68,73,24,182,76,1,3,3,66.0,66.0,59.0,70.0,60.0,66.0,56,67,64,64,58,69,49,42,54,70,67,66,74,68,73,70,59,66,72,63,54,56,66,65,67,63.0,57,63,62,1,1,1,68,68,61,0
210042,18.0,70,75,25,182,76,1,3,3,70.0,70.0,62.0,71.0,61.0,69.0,56,73,66,69,62,70,49,42,56,71,74,67,73,70,73,70,61,68,71,64,65,56,69,67,67,64.0,56,66,61,1,1,1,0,-7,-51,0
210042,19.0,70,71,26,182,76,1,3,3,70.0,70.0,59.0,65.0,61.0,73.0,57,72,71,64,64,64,53,40,55,63,72,68,70,72,73,75,66,67,74,64,78,61,68,62,67,61.0,51,65,64,1,1,0,-7,-51,4,0
210108,17.0,61,71,21,180,72,1,3,2,73.0,61.0,39.0,58.0,19.0,57.0,27,62,54,52,46,58,43,53,28,57,74,72,64,51,68,65,33,53,61,55,56,15,62,30,65,47.0,15,17,13,1,1,0,-20,11,412,0
210108,18.0,60,66,22,180,72,1,3,2,70.0,59.0,38.0,59.0,19.0,56.0,27,60,54,50,46,59,43,53,28,57,68,71,64,51,68,64,31,52,61,55,56,15,62,30,65,47.0,15,17,13,1,1,0,31,432,436,0
210108,19.0,60,64,23,180,72,1,3,2,70.0,60.0,38.0,59.0,26.0,56.0,27,62,54,50,46,59,43,53,28,57,68,71,65,51,68,64,31,49,61,55,56,15,62,30,65,47.0,38,17,13,1,1,0,401,405,411,0
210108,20.0,66,71,24,180,72,1,3,3,72.0,65.0,62.0,66.0,41.0,63.0,57,66,59,66,61,67,60,60,58,65,71,73,68,61,70,65,62,66,65,63,56,37,65,64,59,62.0,35,44,40,1,1,0,4,10,95,0
210108,21.0,66,69,25,180,72,1,3,3,72.0,64.0,63.0,67.0,41.0,62.0,57,65,59,67,63,67,62,61,58,66,71,72,68,63,70,65,62,66,63,63,56,37,63,65,60,61.0,35,44,40,1,1,0,6,91,97,0
210112,20.0,72,76,25,172,68,0,5,4,73.0,69.0,68.0,74.0,34.0,45.0,65,69,46,71,66,75,71,65,66,70,77,69,77,68,82,68,70,53,42,71,37,30,71,68,58,72.0,23,43,37,1,1,0,-24,8,-7,0
210126,17.0,79,81,26,172,66,1,4,3,69.0,72.0,82.0,79.0,27.0,48.0,83,74,35,81,74,78,85,86,82,80,73,65,86,76,81,66,61,64,46,73,28,35,69,82,66,68.0,23,24,27,1,1,0,57,43,-17,0
210149,17.0,56,59,25,180,72,1,3,2,67.0,57.0,43.0,58.0,21.0,70.0,46,55,43,53,68,61,24,23,38,54,70,64,63,56,53,67,84,65,76,53,56,12,53,38,49,45.0,12,27,30,1,1,0,12,71,79,0
210149,18.0,58,58,26,180,72,1,3,2,64.0,57.0,44.0,60.0,21.0,71.0,46,55,43,53,66,60,40,23,38,60,68,60,63,54,51,67,84,67,78,53,56,12,51,38,49,45.0,12,27,30,1,1,0,59,67,64,0
210149,19.0,61,61,27,180,72,1,3,2,67.0,59.0,47.0,63.0,22.0,72.0,48,58,50,56,66,64,40,23,43,63,69,65,65,56,48,67,86,67,80,55,56,12,54,41,49,45.0,12,27,30,1,1,0,8,5,7,0
210149,20.0,61,61,28,180,72,1,3,2,66.0,57.0,47.0,61.0,24.0,74.0,48,57,64,56,63,63,40,23,43,61,68,65,65,53,48,64,87,71,81,53,56,12,53,41,49,51.0,12,27,30,1,1,0,-3,-1,-1,0
210149,21.0,60,60,29,180,72,1,3,2,66.0,57.0,47.0,61.0,24.0,73.0,48,57,64,56,63,63,40,23,43,61,68,65,65,53,48,64,87,71,79,53,56,12,53,41,49,51.0,12,27,30,1,1,0,2,2,-41,0
210171,18.0,68,74,24,182,79,1,4,3,76.0,64.0,63.0,72.0,25.0,61.0,64,66,51,64,57,73,70,64,49,70,74,78,75,64,66,65,59,63,65,59,50,25,65,70,58,66.0,20,23,24,1,1,0,114,150,156,1
210206,20.0,61,61,27,162,58,1,3,2,78.0,30.0,49.0,60.0,58.0,60.0,58,24,50,55,25,55,29,34,53,57,80,76,82,55,79,44,77,60,59,24,58,57,44,37,36,48.0,57,60,62,1,0,1,-38,-35,15,0
210209,17.0,66,66,29,186,78,1,3,3,69.0,66.0,54.0,61.0,25.0,67.0,58,68,75,58,61,59,53,52,53,62,72,66,67,62,65,67,83,70,70,62,53,28,61,46,65,67.0,17,17,13,1,0,0,-4,15,-24,0
210209,18.0,66,66,30,186,78,1,3,3,66.0,66.0,54.0,61.0,25.0,69.0,58,68,75,58,61,59,53,52,53,62,68,65,66,62,65,67,83,68,75,62,53,28,61,46,65,67.0,17,17,13,1,0,0,19,-20,-68,0
210212,17.0,75,78,25,173,70,1,3,3,86.0,68.0,70.0,75.0,46.0,70.0,70,66,56,72,72,76,72,61,65,72,87,86,80,67,77,71,65,84,64,69,70,44,72,70,61,59.0,50,40,44,1,1,0,17,71,34,0
210212,18.0,75,76,26,173,70,1,3,4,87.0,68.0,69.0,78.0,46.0,66.0,70,66,56,72,72,78,72,61,65,73,88,87,89,74,85,71,65,79,58,69,70,44,73,68,61,59.0,50,40,44,1,1,0,54,17,23,0
210212,19.0,78,78,27,173,70,1,3,3,90.0,71.0,71.0,79.0,43.0,69.0,76,71,56,72,72,78,74,61,68,77,89,90,91,77,87,73,65,86,60,70,70,44,75,70,61,66.0,42,40,44,1,1,0,-37,-31,-80,0
210237,19.0,72,75,24,173,72,1,4,3,78.0,60.0,72.0,76.0,50.0,59.0,75,65,50,73,50,74,74,73,68,75,79,78,91,67,84,67,63,75,51,43,59,53,66,70,60,55.0,45,51,52,1,1,0,-38,-56,-92,0
210244,17.0,58,69,21,188,75,1,3,2,74.0,54.0,51.0,61.0,30.0,64.0,51,57,53,52,39,64,38,50,41,60,72,75,64,44,54,54,73,73,70,51,36,30,54,58,56,55.0,32,21,28,1,1,0,75,176,168,0
210244,18.0,60,68,22,188,75,1,3,2,74.0,59.0,54.0,59.0,31.0,66.0,54,62,57,55,47,59,54,48,49,61,72,75,67,44,53,61,75,73,74,55,36,30,54,58,61,55.0,33,23,26,1,0,0,101,93,92,0
210244,19.0,63,68,23,188,75,1,3,3,82.0,61.0,55.0,60.0,30.0,66.0,52,62,58,58,53,59,58,61,49,58,80,84,73,55,70,65,80,76,69,55,42,30,58,57,65,56.0,30,23,24,1,0,0,-8,-9,-5,0
210244,20.0,62,67,24,187,75,1,3,3,81.0,60.0,55.0,60.0,30.0,67.0,52,61,58,56,53,59,58,61,49,58,78,83,73,53,70,65,81,76,70,55,45,30,57,57,62,56.0,30,23,24,1,0,0,-1,3,16,0
210244,21.0,61,64,25,187,75,1,3,3,81.0,60.0,55.0,61.0,30.0,67.0,52,60,58,56,53,61,58,61,49,58,78,83,70,53,70,65,81,76,70,55,45,30,57,57,62,56.0,30,23,24,1,0,0,4,17,-60,0
210259,17.0,76,81,23,191,85,1,5,2,64.0,78.0,52.0,69.0,30.0,80.0,30,81,82,63,78,70,66,44,46,73,62,66,59,71,45,77,54,76,84,71,79,31,77,59,79,76.0,21,23,25,1,0,0,-27,-77,-94,0
210259,18.0,75,79,24,191,85,1,3,2,59.0,77.0,52.0,68.0,30.0,80.0,30,78,81,63,77,70,66,44,46,72,59,59,59,70,45,80,54,72,87,69,79,31,76,59,79,76.0,21,23,25,1,0,0,-50,-67,-94,0
210259,19.0,75,79,25,191,85,1,3,3,58.0,75.0,52.0,67.0,30.0,75.0,30,76,82,63,74,70,66,44,46,71,58,58,53,71,39,80,51,54,87,67,79,31,76,59,79,76.0,20,23,25,1,0,0,-17,-44,59,0
210259,20.0,73,76,26,191,86,1,3,3,58.0,74.0,52.0,67.0,29.0,75.0,30,74,76,63,74,70,66,44,46,71,58,58,53,71,39,80,49,51,87,67,79,31,74,59,79,76.0,20,23,25,1,0,0,-27,76,79,0
210282,17.0,81,83,26,178,72,1,3,3,92.0,67.0,71.0,81.0,74.0,75.0,78,53,60,75,71,81,69,59,66,80,91,93,83,77,83,87,69,93,69,76,70,77,74,63,59,77.0,73,77,79,1,0,1,-9,-139,-157,0
210287,17.0,77,82,23,186,85,1,3,3,80.0,74.0,61.0,73.0,39.0,82.0,55,73,74,69,74,73,60,54,54,74,76,84,69,75,72,82,75,76,90,68,73,49,76,62,73,75.0,28,35,31,1,0,0,14,3,28,0
210287,18.0,77,82,24,185,85,1,3,3,81.0,73.0,61.0,73.0,41.0,84.0,55,69,74,69,74,74,60,54,54,73,77,84,66,76,72,86,75,68,90,68,90,49,76,62,69,74.0,28,42,31,1,0,0,-11,14,58,0
210315,17.0,68,74,21,178,68,1,3,3,67.0,71.0,53.0,67.0,22.0,57.0,50,66,62,62,67,65,50,73,35,69,66,68,70,62,72,80,71,65,60,74,38,22,68,48,75,47.0,14,16,20,1,0,0,98,227,307,1
210315,18.0,72,78,22,180,72,1,3,3,69.0,74.0,53.0,67.0,23.0,69.0,50,71,71,62,67,65,50,73,35,69,66,72,71,62,75,82,75,63,78,74,54,22,73,48,75,62.0,14,16,20,1,0,0,129,209,235,1
210315,19.0,76,84,23,180,72,1,3,3,70.0,79.0,56.0,71.0,35.0,71.0,50,79,74,68,75,69,53,73,42,72,66,73,72,69,75,81,78,65,80,78,54,22,75,48,75,62.0,53,16,20,1,0,0,80,106,207,1
210315,20.0,79,85,24,180,72,1,3,3,72.0,81.0,60.0,73.0,35.0,71.0,50,81,75,72,78,72,53,73,52,75,70,73,72,78,75,84,79,66,79,82,54,22,79,54,75,75.0,53,16,20,1,0,0,26,127,219,1
210321,18.0,71,72,25,180,78,1,3,3,84.0,67.0,63.0,72.0,23.0,69.0,60,67,70,67,49,72,72,69,49,68,84,84,85,66,70,68,80,69,64,70,78,31,75,65,63,73.0,13,17,12,1,0,0,30,29,13,0
210321,19.0,72,72,26,180,78,1,3,3,81.0,68.0,66.0,73.0,26.0,69.0,67,68,70,69,49,73,72,69,55,69,81,81,85,66,70,68,81,69,65,70,78,31,75,68,63,73.0,21,17,12,1,0,0,-1,-17,64,0
210321,20.0,72,72,27,180,78,1,3,3,79.0,68.0,68.0,72.0,26.0,69.0,73,70,70,69,49,73,72,69,55,69,79,79,84,66,68,68,81,68,65,70,78,31,75,68,63,73.0,21,17,12,1,1,0,-16,65,68,0
210321,21.0,71,71,28,180,78,1,3,3,78.0,66.0,67.0,72.0,26.0,72.0,73,66,70,69,49,73,72,69,55,69,79,78,82,66,68,68,81,65,72,68,78,31,71,65,63,70.0,21,17,12,1,1,0,81,84,78,0
210329,17.0,66,70,24,171,70,0,3,3,81.0,61.0,60.0,70.0,25.0,58.0,59,59,49,63,59,67,63,60,57,67,84,79,91,61,85,65,65,65,57,63,51,31,61,57,57,63.0,15,22,23,1,1,0,108,83,127,1
210329,18.0,73,78,25,171,70,0,3,3,81.0,64.0,69.0,78.0,25.0,58.0,59,60,49,75,65,76,75,60,69,78,83,79,91,64,85,65,58,69,55,75,51,31,63,67,57,67.0,15,22,23,1,1,0,-25,19,33,0
210329,19.0,70,71,26,171,70,0,3,3,81.0,62.0,65.0,76.0,28.0,57.0,59,59,49,68,64,74,71,60,63,73,82,81,91,64,90,65,59,69,54,69,51,31,61,66,57,64.0,28,22,23,1,1,0,44,58,54,0
210333,17.0,77,77,27,174,69,0,3,4,89.0,72.0,70.0,77.0,36.0,57.0,78,77,67,68,66,77,69,57,63,73,91,87,84,72,87,68,55,75,54,67,43,23,75,76,70,71.0,33,34,45,1,1,0,49,46,-13,0
210372,17.0,77,82,24,182,65,0,2,4,76.0,72.0,77.0,80.0,46.0,62.0,74,73,56,80,59,82,80,74,71,82,77,75,78,65,76,74,62,70,61,71,52,50,75,77,65,69.0,42,42,47,1,0,0,-102,-131,-167,0
210372,18.0,76,79,25,182,65,0,3,4,76.0,72.0,75.0,79.0,29.0,61.0,74,71,56,76,59,81,80,74,71,80,77,76,78,63,76,74,62,69,61,75,50,27,73,77,68,74.0,28,24,23,1,1,0,-29,-65,-86,0
210372,19.0,75,76,26,182,70,0,3,4,72.0,72.0,75.0,78.0,28.0,60.0,74,71,56,76,59,80,80,74,71,80,73,72,76,63,73,74,59,68,61,75,50,27,73,76,68,74.0,25,24,23,1,1,0,-36,-57,27,0
210372,20.0,74,74,27,182,70,0,3,4,72.0,68.0,74.0,78.0,28.0,58.0,76,66,56,75,59,80,79,74,69,77,73,71,77,63,73,71,59,64,59,70,50,27,73,72,68,73.0,25,24,23,1,1,0,-21,63,112,1
210372,21.0,73,73,28,182,70,0,3,4,70.0,68.0,74.0,77.0,28.0,55.0,76,66,56,75,59,80,79,74,69,77,72,69,75,63,73,71,58,61,53,70,50,27,73,72,68,73.0,25,24,23,1,1,0,84,133,127,1
210374,18.0,68,70,25,174,71,1,3,2,67.0,59.0,66.0,66.0,68.0,67.0,63,55,67,70,46,66,57,47,72,67,67,67,60,63,78,68,52,84,65,67,56,69,47,66,56,64.0,67,68,66,1,1,1,51,109,116,1
210374,19.0,71,71,26,174,71,1,3,3,63.0,60.0,68.0,67.0,65.0,73.0,63,55,69,72,46,66,57,47,72,70,57,67,63,65,75,68,54,84,65,67,86,69,60,71,56,70.0,57,70,66,1,1,1,58,65,95,1
210380,17.0,73,77,23,182,81,0,2,3,76.0,73.0,54.0,70.0,25.0,73.0,39,74,71,62,70,71,56,54,49,68,74,77,75,69,68,78,80,76,73,69,68,19,72,57,65,54.0,11,26,29,1,0,0,18,17,20,0
210380,18.0,71,75,24,182,81,0,2,3,76.0,71.0,58.0,70.0,25.0,72.0,63,71,69,62,68,70,56,54,49,68,74,77,74,67,72,77,80,74,72,69,68,19,68,55,65,64.0,11,26,29,1,1,0,-1,2,26,0
210380,19.0,69,72,25,182,81,0,2,3,75.0,69.0,58.0,68.0,29.0,74.0,62,67,65,62,70,68,55,54,49,66,74,76,74,66,72,77,80,74,75,67,70,19,65,54,65,63.0,25,26,29,1,0,0,3,27,15,0
210380,20.0,69,71,26,182,81,0,2,3,75.0,69.0,58.0,68.0,29.0,74.0,62,67,65,62,70,68,55,54,49,66,74,76,74,66,74,77,81,74,75,67,70,19,65,54,65,63.0,25,26,29,1,0,0,24,12,9,0
210386,17.0,66,76,21,180,70,1,5,3,77.0,60.0,60.0,74.0,36.0,52.0,64,58,47,61,51,80,69,43,60,67,78,77,77,57,68,69,55,62,54,60,35,31,52,58,61,60.0,26,44,37,1,0,0,61,189,224,1
210386,18.0,70,75,22,180,70,1,5,3,77.0,66.0,63.0,77.0,30.0,57.0,58,66,47,69,62,81,69,43,60,74,78,77,78,64,68,69,51,65,63,66,35,31,58,64,61,67.0,26,24,37,1,0,0,128,163,125,1
210386,19.0,71,76,23,185,79,1,5,4,77.0,70.0,64.0,76.0,33.0,61.0,59,67,64,67,66,78,73,61,59,74,78,77,81,64,69,74,74,67,64,72,45,37,66,66,71,68.0,30,24,32,1,0,0,35,-3,55,0
210389,17.0,65,75,22,176,70,0,3,2,82.0,43.0,59.0,59.0,56.0,68.0,70,42,35,62,23,55,63,27,60,56,81,83,75,62,75,40,64,79,62,49,70,62,59,50,40,40.0,53,60,58,1,0,1,17,63,40,0
210389,18.0,65,74,23,177,70,0,3,2,79.0,43.0,61.0,59.0,56.0,68.0,77,42,35,62,23,55,63,27,60,56,77,80,75,62,75,40,64,78,63,49,70,62,59,50,40,58.0,53,60,58,1,0,1,46,23,23,0
210389,19.0,67,72,24,177,70,0,3,2,79.0,43.0,62.0,63.0,61.0,65.0,77,42,50,63,23,62,63,27,60,61,77,81,72,64,75,40,63,72,60,49,70,62,59,55,40,58.0,62,63,62,1,0,1,-23,-23,29,0
210389,20.0,65,70,25,177,70,0,3,2,78.0,43.0,58.0,64.0,62.0,64.0,59,42,50,63,23,62,62,27,60,61,77,79,76,64,75,40,63,70,60,49,68,63,60,55,40,58.0,64,62,61,1,0,1,0,52,60,0
210392,18.0,66,73,22,174,69,1,3,2,80.0,50.0,60.0,67.0,59.0,66.0,64,51,51,62,23,68,58,41,56,65,82,78,70,60,77,54,78,76,62,47,60,56,58,59,59,53.0,58,64,63,1,1,1,11,-10,-6,0
210392,19.0,66,74,23,174,69,1,3,3,80.0,50.0,60.0,68.0,57.0,69.0,64,51,51,62,23,68,58,41,56,65,83,78,74,60,78,54,82,80,65,47,60,56,58,59,59,53.0,49,64,63,1,1,1,-21,-17,-51,0
210404,17.0,67,72,24,186,85,1,3,3,68.0,67.0,56.0,64.0,25.0,68.0,49,69,56,59,61,67,65,49,51,68,66,69,39,67,48,73,36,67,82,59,41,20,62,61,61,67.0,22,23,20,1,0,0,35,101,139,1
210404,18.0,68,71,25,186,85,1,3,3,66.0,67.0,59.0,65.0,25.0,71.0,58,69,55,62,61,69,65,49,52,68,62,70,39,67,48,75,39,70,85,60,45,20,62,62,61,69.0,22,23,20,1,1,0,66,104,87,1
210404,19.0,70,73,26,186,85,1,3,3,65.0,70.0,64.0,68.0,26.0,71.0,58,72,55,70,64,74,65,49,55,69,61,69,47,67,48,75,39,69,85,62,45,20,71,69,61,75.0,25,23,20,1,1,0,38,21,51,0
210411,17.0,76,85,21,172,71,1,3,4,77.0,66.0,75.0,81.0,38.0,64.0,70,64,62,79,61,82,72,71,76,78,79,76,86,78,85,67,57,72,56,67,75,46,72,76,72,79.0,25,41,27,1,1,0,-11,31,47,0
210423,17.0,73,80,21,180,65,1,3,3,81.0,69.0,74.0,74.0,34.0,50.0,80,66,39,70,65,72,76,74,74,75,83,79,86,67,73,78,61,73,33,73,59,26,66,74,54,69.0,35,34,38,1,1,0,-12,21,115,1
210427,17.0,68,74,23,183,76,0,3,3,74.0,60.0,66.0,70.0,63.0,62.0,68,58,43,67,64,68,66,57,62,70,75,73,76,73,75,67,71,69,59,54,59,68,65,65,58,65.0,59,69,64,1,0,1,-32,-142,-137,0
210434,18.0,72,72,30,183,72,1,3,2,77.0,53.0,58.0,70.0,68.0,77.0,67,45,52,60,39,72,60,43,56,66,78,76,77,69,67,60,60,91,75,66,69,70,63,51,44,68.0,64,72,77,1,0,1,3,-52,-65,0
210434,19.0,73,73,31,183,72,1,3,3,76.0,53.0,58.0,70.0,71.0,76.0,67,45,52,60,39,72,60,43,56,66,77,75,72,69,67,60,60,88,75,66,69,70,63,51,44,68.0,72,75,77,1,0,1,-55,-68,-113,0
210439,17.0,68,68,29,190,77,1,3,2,64.0,71.0,49.0,64.0,34.0,71.0,41,74,73,55,69,61,42,29,52,73,67,62,61,57,57,74,67,62,79,66,61,27,57,52,65,67.0,26,34,31,1,0,0,66,112,36,0
210439,18.0,71,71,30,190,77,1,3,2,59.0,74.0,53.0,67.0,36.0,71.0,44,77,73,59,72,65,46,32,56,74,67,53,61,57,57,77,67,62,79,69,62,27,72,57,66,68.0,32,34,35,1,1,0,46,-30,26,0
210439,19.0,74,74,31,189,82,1,3,3,60.0,74.0,56.0,68.0,37.0,73.0,44,76,79,66,72,67,46,32,56,74,69,53,61,62,57,77,69,71,79,69,62,27,77,57,66,68.0,30,36,35,1,1,0,-76,-20,-9,0
210441,17.0,69,74,24,181,77,1,3,3,68.0,71.0,49.0,61.0,26.0,62.0,37,73,73,54,50,56,58,59,44,62,67,68,72,72,63,75,83,59,66,72,48,25,67,49,62,48.0,19,22,16,1,0,0,9,157,199,1
210441,18.0,68,71,25,181,77,1,3,3,66.0,71.0,49.0,59.0,26.0,63.0,37,73,74,56,55,55,58,59,44,60,65,66,67,69,63,74,83,59,68,71,48,25,68,49,62,66.0,19,22,16,1,0,0,148,190,186,1
210441,19.0,74,76,26,181,77,1,3,3,68.0,76.0,54.0,66.0,30.0,67.0,37,79,77,62,67,63,61,62,49,69,67,68,67,74,64,77,82,67,72,72,51,28,73,58,70,69.0,23,25,19,1,0,0,42,38,50,0
210441,20.0,75,76,27,181,77,1,3,3,68.0,77.0,55.0,66.0,34.0,68.0,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69.0,37,25,19,1,0,0,-4,8,-14,0
210455,19.0,79,83,24,170,70,1,3,3,77.0,45.0,67.0,73.0,78.0,74.0,77,34,71,73,44,73,60,54,59,75,76,78,70,69,75,66,77,85,65,45,82,80,53,55,46,68.0,77,79,82,1,0,1,65,88,77,0
210455,20.0,79,83,25,170,70,1,3,4,77.0,52.0,70.0,76.0,78.0,70.0,77,48,70,75,44,75,64,54,61,77,76,78,72,75,79,68,76,81,59,47,82,79,65,66,46,73.0,77,79,80,1,0,1,23,12,6,0
210455,21.0,81,84,26,170,70,1,3,3,77.0,53.0,71.0,76.0,79.0,70.0,78,49,69,76,44,76,66,54,64,77,76,78,72,78,79,68,76,82,59,47,82,79,67,68,46,74.0,79,81,80,1,0,1,-11,-17,-87,0
210463,17.0,73,79,23,169,72,1,4,3,87.0,72.0,60.0,78.0,30.0,62.0,63,72,47,61,57,80,65,56,52,75,88,87,83,64,89,81,78,67,53,70,72,31,68,61,62,66.0,20,35,24,1,1,0,62,128,148,1
210463,18.0,74,80,24,169,74,1,4,4,89.0,71.0,64.0,81.0,31.0,65.0,68,70,47,67,57,84,65,56,54,75,90,89,84,68,89,81,79,73,57,69,72,38,65,66,62,72.0,20,35,24,1,1,0,66,86,149,1
210463,19.0,75,78,25,169,74,1,4,4,90.0,72.0,68.0,80.0,38.0,65.0,70,73,51,72,57,82,65,56,66,74,91,90,88,66,91,81,81,72,58,69,72,38,70,64,62,72.0,40,35,24,1,1,0,20,83,149,1
210463,20.0,75,75,26,174,74,1,4,4,88.0,74.0,68.0,79.0,38.0,67.0,71,73,51,70,57,79,65,56,66,74,89,88,91,66,93,84,83,68,63,70,71,38,74,67,72,71.0,40,35,24,1,1,0,63,129,47,0
210477,17.0,64,71,23,173,65,1,3,3,85.0,49.0,57.0,69.0,31.0,52.0,60,52,49,58,37,71,42,42,50,64,84,85,79,48,78,47,73,48,56,48,41,25,60,64,38,58.0,32,28,26,1,1,0,117,181,211,0
210477,18.0,66,71,24,173,69,1,3,3,84.0,53.0,61.0,68.0,31.0,55.0,64,52,49,61,37,68,67,65,50,64,84,84,79,63,81,67,73,60,56,48,41,25,65,64,38,60.0,32,28,26,1,1,0,64,94,38,0
210484,18.0,62,69,22,175,72,0,4,2,68.0,55.0,61.0,65.0,35.0,55.0,63,52,48,64,49,64,62,40,59,66,68,68,75,49,61,63,79,52,60,54,39,30,56,62,49,58.0,31,36,38,1,1,1,40,348,395,0
210494,17.0,65,70,22,178,72,0,3,2,76.0,59.0,61.0,66.0,32.0,57.0,61,54,48,63,58,65,65,34,62,67,77,76,77,51,62,65,59,67,57,66,46,42,62,62,46,58.0,25,27,30,1,1,0,14,47,75,0
210494,19.0,66,71,24,180,75,0,3,3,77.0,62.0,60.0,66.0,33.0,62.0,60,61,56,62,62,65,65,34,62,67,77,77,78,57,62,65,63,66,66,66,46,42,62,60,46,58.0,27,27,30,1,1,0,28,43,34,0
210498,18.0,65,65,25,176,63,1,4,3,85.0,57.0,59.0,68.0,59.0,71.0,62,56,56,60,43,66,51,56,58,65,84,86,87,60,76,60,80,79,73,63,55,61,58,56,47,58.0,60,60,55,1,1,1,-39,-32,-47,0
210498,19.0,64,64,26,176,64,1,4,3,79.0,57.0,58.0,66.0,59.0,72.0,61,56,56,60,43,64,51,56,58,65,80,78,75,59,73,60,81,80,73,63,55,60,58,56,47,58.0,59,60,55,1,1,1,7,-8,-38,0
210513,20.0,80,83,26,168,67,0,2,4,73.0,77.0,81.0,83.0,37.0,50.0,79,74,48,80,70,82,84,82,77,84,74,72,90,72,88,84,54,55,50,83,43,35,67,86,78,81.0,48,30,22,1,1,0,-1,8,-2,0
210514,17.0,79,87,22,182,72,1,3,3,89.0,63.0,74.0,80.0,75.0,68.0,81,58,64,76,55,81,72,69,73,80,90,88,80,68,74,78,73,77,63,66,69,77,62,66,46,60.0,75,78,77,1,0,1,58,85,164,1
210514,18.0,79,86,23,182,74,1,3,3,92.0,65.0,75.0,80.0,73.0,71.0,80,59,64,78,55,82,81,69,73,79,93,91,78,78,74,80,73,81,66,66,69,69,80,66,46,69.0,74,78,76,1,1,1,27,106,74,0
210521,17.0,71,73,25,185,80,1,4,3,70.0,72.0,58.0,60.0,32.0,69.0,57,75,73,58,63,64,56,47,60,63,69,70,41,66,39,74,53,70,78,68,47,30,70,62,55,55.0,22,32,23,1,0,0,6,-46,1,0
210521,18.0,71,72,26,185,80,1,4,3,70.0,73.0,58.0,60.0,32.0,69.0,57,75,73,58,69,64,56,47,60,63,69,70,37,66,38,77,53,70,78,69,47,30,70,62,55,55.0,22,32,23,1,0,0,-52,-5,-57,0
210521,21.0,67,67,29,185,80,1,4,2,68.0,69.0,55.0,59.0,32.0,68.0,57,67,73,56,69,62,56,47,55,63,67,68,37,64,38,75,53,69,78,69,47,30,65,55,58,50.0,22,32,23,1,0,0,47,-5,49,0
210537,19.0,75,76,26,170,65,0,3,3,84.0,70.0,72.0,77.0,41.0,66.0,73,68,61,73,77,75,78,72,67,76,87,82,90,68,80,75,75,79,58,74,67,38,68,71,55,75.0,48,32,35,1,1,0,31,102,104,1
210537,20.0,76,76,27,170,65,0,3,3,85.0,72.0,73.0,79.0,41.0,65.0,74,71,61,75,77,77,78,72,67,77,86,85,90,73,91,76,75,76,57,74,67,38,70,71,55,75.0,48,32,35,1,1,0,71,73,87,1
210544,17.0,69,77,22,169,69,1,3,3,80.0,60.0,62.0,76.0,43.0,52.0,63,54,46,64,57,75,63,67,54,74,83,78,86,76,85,66,64,67,44,64,49,45,64,60,68,72.0,35,50,37,1,1,0,32,21,40,0
210556,17.0,70,77,22,192,84,1,3,3,72.0,68.0,49.0,63.0,26.0,74.0,40,72,78,55,64,63,42,34,47,65,66,77,70,63,45,75,71,67,80,58,67,25,63,52,50,62.0,21,18,17,1,0,0,26,5,27,0
210556,18.0,69,74,23,192,80,1,3,3,73.0,67.0,52.0,65.0,27.0,69.0,45,68,75,55,64,66,52,34,49,66,68,77,70,63,48,75,72,67,75,61,54,22,63,62,55,62.0,21,23,20,1,0,0,-21,1,6,0
210556,19.0,68,72,24,192,80,1,3,3,71.0,67.0,52.0,66.0,27.0,69.0,45,68,72,54,60,68,52,34,49,66,65,75,67,63,46,76,67,69,76,60,54,22,63,62,55,61.0,20,23,20,1,0,0,22,27,112,1
